PUBLICATION_DATE,UID,SITE_ID,UNIQUE_ID,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,AREA_CAT6,AREA_HA,BORD_LAKE,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FED_NONFED,FEOW_ID,FRAME07,FRAME12,FRAME17,FRAME17_ID,FRAME17_IDs,FRAME22_ID,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAKE_ORGN,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MIS_BAS_NM,MIS_BASIN,MISS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,NES_ID,NES_SITE,OWN_NARS,PERIM_KM,PERM_ID,PSTL_CODE,REACHCODE,SOURCE,STATE_PCT,STATECTY,STATES,TNT_CAT,URBN_NLA07,URBN_NLA17,URBN_NLA22,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,XCOORD,YCOORD,FRAME22,PANEL_USE,PROB_CAT,STRATUM,WGT_CAT_NR,WGT_DSGN,WGT_TP_EXT_NLA,WGT_CAT_NR_NLA,WGT_TP_CORE_NLA,WGT_TP_NES,WGT_CAT_NES,STUDY,DATE_COL,SITESAMP,VISIT_NO,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH
8/13/2024,2021844,NLA22_NE-10057,NLA_NE-10204,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(20,50]",34.66638303,Not_Border,Saunders,17414038,Lake/Pond: Hydrographic Category = Perennial,389,Region_07,Target_Sampled,39004,Non-Federal,143,Exclude,Exclude,Include2017,267904,2.67904E+11,420849,Not_USFS,LakePond,834849,Wolf Lakes,H10L,Lower Missouri,H10200202,Lower Platte,MAN_MADE,41.44006,-96.73306,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,WOLF LAKES,,N,Non Federal,13.37282675,88485602,NE,R10200202000897,NHDPlusHR,100,F31155,NE,Target,Non-Urban,Urban,Urban,47,Western Corn Belt Plains,47j,Lower Platte Alluvial Plain,-60788.80016,441704.8978,Include,NLA22_17Over,"(1,4]",NE,"NE_(1,4]",529.0421716,277.0833333,"NE_(1,4]",775.8333333,0,,NLA,9/28/2022,YES,1,41.44477,-96.73362,9.8
8/13/2024,0,NLA22_NE-10058,NLA_NE-10205,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(4,10]",5.816339222,Not_Border,Rock,17277929,Lake/Pond: Hydrographic Category = Perennial,712,Region_07,Not_Lake,39004,Non-Federal,143,Exclude,Exclude,Include2017,268486,268486,425722,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10220001,Upper Elkhorn,,42.55518,-99.50798,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,None,,N,Non Federal,1.625743916,148239709,NE,R10220001001556,NHDPlusHR,100,F31149,NE,NonTarget,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44c,Wet Meadow and Marsh Plain,-286231.6718,571492.0061,Include,NLA22_17Over,"(4,10]",NE,"NE_(4,10]",81.36965949,54.3125,"NE_(4,10]",0,0,,NLA,,,,,,
8/13/2024,2021392,NLA22_NE-10059,NLA_NE-10206,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(1,4]",2.961940172,Not_Border,Jefferson,18821350,Lake/Pond: Hydrographic Category = Perennial,430,Region_07,Target_Sampled,39004,Non-Federal,143,Exclude,Exclude,Include2017,277645,277645,434757,Not_USFS,LakePond,1769699,Freese Reservoir,H10L,Lower Missouri,H10270202,Middle Big Blue,MAN_MADE,40.3155,-96.9964,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,FREESE RESERVOIR,,N,Non Federal,1.19216422,109065454,NE,R10270202001298,NHDPlusHR,100,F31095,NE,Target,Non-Urban,Non-Urban,Non-Urban,27,Central Great Plains,27f,Rainwater Basin Plains,-83945.83838,315979.1974,Include,NLA22_17Over,"(4,10]",NE,"NE_(4,10]",81.36965949,54.3125,"NE_(4,10]",120.6944444,0,,NLA,8/8/2022,YES,1,40.31532,-96.99623,1.5
8/13/2024,2021655,NLA22_NE-10060,NLA_NE-10207,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(20,50]",41.32001,Not_Border,Garden,17389863,Lake/Pond: Hydrographic Category = Perennial,1204,Region_07,Target_Sampled,39004,Non-Federal,143,Exclude,Exclude,Include2017,267565,267565,646394,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10210001,Upper Middle Loup,NATURAL,41.97981,-102.2251,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,NONE,,N,Non Federal,4.476568859,,NE,R10210002000279,NLA2012Frame Only,100,F31069,NE,Target,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44b,Alkaline Lakes Area,-511897.2905,518639.3738,Excluded,NLA22_17Over,"(20,50]",NE,"NE_(20,50]",79.68089988,21.61111111,"NE_(20,50]",59.43055556,0,,NLA,8/31/2022,YES,1,41.97255,-102.2198,1.9
8/13/2024,2020724,NLA22_NE-10015,NLA_NE-10215,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(4,10]",4.733970565,Not_Border,Otoe,0,Lake/Pond: Hydrographic Category = Perennial,332,Region_07,Target_Sampled,39004,Non-Federal,143,Excluded,Excluded,,0,0,429641,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10240006,Little Nemaha,MAN_MADE,40.52834933,-95.89891681,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,NONE,,N,Non Federal,0.970535745,148800399,NE,R10240006004230,NHDPlusHR,100,F31131,NE,Target,Non-Urban,Non-Urban,Non-Urban,47,Western Corn Belt Plains,47h,Nebraska/Kansas Loess Hills,8490.964257,339387.1054,Include,NLA22_22BaseFT,"(4,10]",NE,"NE_(4,10]",419.25,54.3125,"NE_(4,10]",120.6944444,0,,NLA,7/6/2022,YES,1,40.52865,-95.89841,2.2
8/13/2024,0,NLA22_NE-10016,NLA_NE-10216,PLNLOW,Plains and Lowlands,SPL,Southern Plains,>50,140.0556854,NE:SD,Cherry,167250077,Lake/Pond: Hydrographic Category = Perennial,930,Region_07,Lake_Shallow,39004,Non-Federal,142,Exclude,Exclude,Include2017,268483,2.38E+29,386064,Not_USFS,LakePond,1805153,Cody Lake,H10U,Upper Missouri,H10140203,Little White,,42.99305844,-101.255148,Missouri Region,H10,Upper Missouri Region,H10U,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Cody Lake,,N,Non Federal,12.30733528,154734015,NE,R10140203002116,NHDPlusHR,84.56403442,F31031,NE:SD,NonTarget,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44d,Lakes Area,-425965.2463,626921.2144,Include,NLA22_22BaseFT,>50,NE,NE_>50,68.66666667,7.357142857,NE_>50,0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10017,NLA_NE-10217,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(10,20]",12.82777733,Not_Border,Dawson,150662097,Lake/Pond,777,Region_07,Lake_SpecialPurpose,39000,Non-Federal,143,Excluded,Excluded,Include2017,506871,506871,421246,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10200101,Middle Platte-Buffalo,,40.89808422,-100.1351869,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,,N,Non Federal,2.780002576,{E69B26A1-FF54-41ED-A038-B355079FED8E},NE,R10200101018634,NHDPlusHR,100,F31047,NE,NonTarget,Non-Urban,Non-Urban,Non-Urban,27,Central Great Plains,27g,Platte River Valley,-345443.8998,388309.143,Include,NLA22_22BaseFT,"(10,50]",NE,"NE_(10,20]",251.25,30.04761905,"NE_(10,20]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10018,NLA_NE-10218,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(1,4]",1.539245014,Not_Border,Madison,148243864,Lake/Pond: Hydrographic Category = Perennial,474,Region_07,Not_Lake,39004,Non-Federal,143,Excluded,Excluded,Include2017,474307,474307,425875,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10220001,Upper Elkhorn,,41.98411834,-97.41806112,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,None,,N,Non Federal,0.847013072,148243864,NE,R10220001007267,NHDPlusHR,100,F31119,NE,NonTarget,Urban,Urban,Urban,47,Western Corn Belt Plains,47l,Transitional Sandy Plain,-116680.7442,503220.1022,Include,NLA22_22BaseFT,"(1,4]",NE,"NE_(1,4]",2349.25,277.0833333,"NE_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10019,NLA_NE-10219,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(10,20]",17.52157094,Not_Border,Cherry,0,Lake/Pond: Hydrographic Category = Perennial,1031,Region_07,Target_Denied,39004,Non-Federal,143,Excluded,Excluded,,0,0,390250,Not_USFS,LakePond,None,None,H10U,Upper Missouri,H10150003,Upper Niobrara,,42.8127821,-101.8209175,Missouri Region,H10,Upper Missouri Region,H10U,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,None,,N,Non Federal,4.86814719,150497854,NE,R10150003005619,NHDPlusHR,100,F31031,NE,Target,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44a,Sand Hills,-473003.0535,609489.511,Include,NLA22_22BaseFT,"(10,50]",NE,"NE_(10,20]",251.25,30.04761905,"NE_(10,20]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10020,NLA_NE-10220,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(20,50]",24.00760799,Not_Border,Garden,17510996,Lake/Pond: Hydrographic Category = Perennial,1172,Region_07,Not_Lake,39004,Non-Federal,143,Exclude,Exclude,Include2017,263137,263137,417404,Not_USFS,LakePond,834235,Twin Lake,H10L,Lower Missouri,H10180009,Middle North Platte-Scotts Bluff,,41.71660744,-102.5405436,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Twin Lake,,N,Non Federal,2.756558039,148190253,NE,R10180009004528,NHDPlusHR,100,F31069,NE,NonTarget,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44d,Lakes Area,-539821.7053,491003.6308,Include,NLA22_22BaseFT,"(10,50]",NE,"NE_(20,50]",251.25,21.61111111,"NE_(20,50]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10021,NLA_NE-10221,PLNLOW,Plains and Lowlands,SPL,Southern Plains,>50,86.42398634,Not_Border,Brown,0,Lake/Pond: Hydrographic Category = Perennial,844,Region_07,Target_Denied,39004,Non-Federal,143,Excluded,Excluded,,0,0,423482,Not_USFS,LakePond,832452,Rat Lake,H10L,Lower Missouri,H10210008,Calamus,,42.27999685,-100.1190733,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Rat Lake,,N,Non Federal,5.79961766,154574181,NE,R10210008002530,NHDPlusHR,100,F31017,NE,Target,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44d,Lakes Area,-337397.6911,542755.1178,Include,NLA22_22BaseFT,>50,NE,NE_>50,68.66666667,7.357142857,NE_>50,0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10022,NLA_NE-10222,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,>50,74.68557027,Not_Border,Lancaster,17405079,Lake/Pond: Hydrographic Category = Perennial,386,Region_07,Not_Lake,39004,Federal,143,Exclude,Exclude,Include2017,267997,267997,422742,Not_USFS,LakePond,834905,Yankee Hill Lake,H10L,Lower Missouri,H10200203,Salt,,40.72518711,-96.78433358,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,Yankee Hill Lake,,N,USACE,7.126695338,49843159,NE,R10200203001595,NHDPlusHR,100,F31109,NE,NonTarget,Urban,Urban,Urban,47,Western Corn Belt Plains,47i,Loess and Glacial Drift Hills,-65701.14605,361700.6014,Include,NLA22_22BaseFT,>50,NE,NE_>50,68.66666667,7.357142857,NE_>50,0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10023,NLA_NE-10223,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(4,10]",9.126323599,Not_Border,Sheridan,16025677,Lake/Pond: Hydrographic Category = Perennial,1193,Region_07,Lake_Vegetated,39004,Non-Federal,143,Exclude,Exclude,Exclude2017,270373,270373,390564,Not_USFS,LakePond,831316,Miller Lake,H10U,Upper Missouri,H10150005,Snake,,42.43342266,-102.2126735,Missouri Region,H10,Upper Missouri Region,H10U,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Miller Lake,,N,Non Federal,2.464488235,149705239,NE,R10150005000247,NHDPlusHR,100,F31161,NE,NonTarget,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44a,Sand Hills,-507562.893,569193.5217,Include,NLA22_22BaseFT,"(4,10]",NE,"NE_(4,10]",419.25,54.3125,"NE_(4,10]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10024,NLA_NE-10224,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(10,20]",11.26541716,Not_Border,Scotts Bluff,0,Lake/Pond: Hydrographic Category = Perennial,1361,Region_07,Not_Lake,39004,Non-Federal,143,Excluded,Excluded,,0,0,416743,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10180013,Pumpkin,,41.7357485,-103.9552227,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,,N,Non Federal,2.288328148,140293459,NE,R10180013001807,NHDPlusHR,100,F31157,NE,NonTarget,Non-Urban,Non-Urban,Non-Urban,25,High Plains,25h,Platte River Valley and Terraces,-656154.1868,502041.1968,Include,NLA22_22BaseFT,"(10,50]",NE,"NE_(10,20]",251.25,30.04761905,"NE_(10,20]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10025,NLA_NE-10225,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(10,20]",10.0291397,Not_Border,Rock,17283577,Lake/Pond: Hydrographic Category = Perennial,754,Region_07,Target_Denied,39004,Non-Federal,143,Exclude,Exclude,Include2017,270539,270539,426202,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10220001,Upper Elkhorn,,42.29164777,-99.36131617,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,None,,N,Non Federal,3.947429007,148241826,NE,R10220001001717,NHDPlusHR,100,F31149,NE,Target,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44d,Lakes Area,-275311.7305,541614.1989,Include,NLA22_22Base,"(10,50]",NE,"NE_(10,20]",251.25,30.04761905,"NE_(10,20]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10026,NLA_NE-10226,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(20,50]",31.82475459,Not_Border,Butler,0,Lake/Pond: Hydrographic Category = Perennial,486,Region_07,Target_Denied,39004,Non-Federal,143,Excluded,Excluded,,0,0,434547,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10270201,Upper Big Blue,,41.21667485,-97.1673713,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,,N,Non Federal,6.162607221,86463175,NE,R10270201002076,NHDPlusHR,100,F31023,NE,Target,Urban,Urban,Urban,27,Central Great Plains,27f,Rainwater Basin Plains,-97109.63391,417060.8095,Include,NLA22_22Base,"(10,50]",NE,"NE_(20,50]",251.25,21.61111111,"NE_(20,50]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10027,NLA_NE-10227,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(20,50]",23.51565959,Not_Border,Sheridan,17507440,Lake/Pond: Hydrographic Category = Perennial,1192,Region_07,Target_Inacc,39004,Non-Federal,143,Exclude,Exclude,Include2017,261156,261156,389467,Not_USFS,LakePond,833865,Strong Lake,H10U,Upper Missouri,H10150003,Upper Niobrara,,42.01829523,-102.4713535,Missouri Region,H10,Upper Missouri Region,H10U,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Strong Lake,,N,Non Federal,4.054393773,143659862,NE,R10150003010181,NHDPlusHR,100,F31161,NE,Target,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44b,Alkaline Lakes Area,-531823.3634,524287.0984,Include,NLA22_22Base,"(10,50]",NE,"NE_(20,50]",251.25,21.61111111,"NE_(20,50]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10028,NLA_NE-10228,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(1,4]",2.336437367,Not_Border,Phelps,150664700,Lake/Pond: Hydrographic Category = Perennial,710,Region_07,Not_Lake,39004,Non-Federal,143,Excluded,Excluded,Include2017,411205,411205,421293,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10200101,Middle Platte-Buffalo,,40.61812379,-99.44778993,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,,N,Non Federal,0.669521936,150664700,NE,R10200101014298,NHDPlusHR,100,F31137,NE,NonTarget,Non-Urban,Non-Urban,Non-Urban,27,Central Great Plains,27f,Rainwater Basin Plains,-289185.3403,354684.5577,Include,NLA22_22Base,"(1,4]",NE,"NE_(1,4]",2349.25,277.0833333,"NE_(1,4]",0,0,,NLA,,,,,,
8/13/2024,2020699,NLA22_NE-10029,NLA_NE-10229,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(1,4]",1.84607844,Not_Border,Merrick,0,Lake/Pond,504,Region_07,Target_Sampled,39000,Federal,143,Excluded,Excluded,,0,0,421710,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10200103,Middle Platte-Prairie,MAN_MADE,41.13862797,-97.89067896,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,NONE,,N,NRCS,0.952535285,{9AFF3EF7-CF48-4DC0-A530-110859A193B9},NE,R10200103004725,NHDPlusHR,100,F31121,NE,Target,Non-Urban,Non-Urban,Non-Urban,27,Central Great Plains,27g,Platte River Valley,-157446.5377,409292.7197,Include,NLA22_22Base,"(1,4]",NE,"NE_(1,4]",2349.25,277.0833333,"NE_(1,4]",775.8333333,0,,NLA,6/30/2022,YES,1,41.13873,-97.89067,1
8/13/2024,0,NLA22_NE-10066,NLA_NE-10230,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(10,20]",13.97072649,Not_Border,Gage,18821582,Lake/Pond: Hydrographic Category = Perennial,396,Region_07,Target_Denied,39004,Non-Federal,143,Exclude,Exclude,Include2017,277636,277636,437238,Not_USFS,LakePond,1768634,Indian Creek Reservoir 3-A,H10L,Lower Missouri,H10270202,Middle Big Blue,,40.08681829,-96.76993192,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Indian Creek Reservoir 3-A,,N,Non Federal,2.347110547,109071466,NE,R10270202001410,NHDPlusHR,100,F31067,NE,Target,Non-Urban,Non-Urban,Non-Urban,27,Central Great Plains,27f,Rainwater Basin Plains,-65074.14386,290182.3961,Include,NLA22_22Over,"(10,50]",NE,"NE_(10,20]",251.25,30.04761905,"NE_(10,20]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_NE-10067,NLA_NE-10231,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(4,10]",8.063136044,Not_Border,Sarpy,17218258,Lake/Pond: Hydrographic Category = Perennial,287,Region_07,Target_Denied,39004,Non-Federal,143,Exclude,Exclude,Include2017,271148,271148,427733,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10230006,Big Papillion-Mosquito,,41.10199665,-95.87996887,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,None,,N,Non Federal,1.209349565,74256506,NE,R10230006001308,NHDPlusHR,100,F31153,NE,Target,Urban,Urban,Urban,47,Western Corn Belt Plains,47d,Missouri Alluvial Plain,10001.44467,403631.4553,Include,NLA22_22Over,"(4,10]",NE,"NE_(4,10]",419.25,54.3125,"NE_(4,10]",0,0,,NLA,,,,,,
8/13/2024,2021017,NLA22_NE-10068,NLA_NE-10232,PLNLOW,Plains and Lowlands,NPL,Northern Plains,"(10,20]",10.63063261,Not_Border,Sioux,16100729,Lake/Pond: Hydrographic Category = Perennial,1226,Region_07,Target_Sampled,39004,Non-Federal,142,Exclude,Exclude,Include2017,227212,227212,367883,Not_USFS,LakePond,1768905,Little Red Reservoir,H10U,Upper Missouri,H10120108,Hat,MAN_MADE,42.8001728,-103.8877177,Missouri Region,H10,Upper Missouri Region,H10U,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,LITTLE RED RESERVOIR,,N,Non Federal,2.33090625,154027886,NE,R10120108001201,NHDPlusHR,100,F31165,NE,Target,Non-Urban,Non-Urban,Non-Urban,43,Northwestern Great Plains,43h,White River Badlands,-640731.2125,620195.4162,Include,NLA22_22Over,"(10,50]",NE,"NE_(10,20]",251.25,30.04761905,"NE_(10,20]",105.1666667,0,,NLA,7/26/2022,YES,1,42.80102,-103.88661,1.7
8/13/2024,0,NLA22_NE-10069,NLA_NE-10233,PLNLOW,Plains and Lowlands,SPL,Southern Plains,>50,70.84433891,Not_Border,Cherry,17332457,Lake/Pond: Hydrographic Category = Perennial,934,Region_07,Target_Inacc,39004,Non-Federal,143,Exclude,Exclude,Include2017,269098,2.69098E+11,424204,Not_USFS,LakePond,827770,Bull Lake,H10L,Lower Missouri,H10210006,Upper North Loup,,42.45942286,-100.8326484,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Bull Lake,,N,Non Federal,6.665436112,153982178,NE,R10210006000403,NHDPlusHR,100,F31031,NE,Target,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44d,Lakes Area,-394780.9718,565543.6986,Include,NLA22_22Over,>50,NE,NE_>50,68.66666667,7.357142857,NE_>50,0,0,,NLA,,,,,,
8/13/2024,2020926,NLA22_NE-10070,NLA_NE-10234,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(20,50]",38.16403592,Not_Border,Platte,0,Lake/Pond: Hydrographic Category = Perennial,507,Region_07,Target_Sampled,39004,Non-Federal,143,Excluded,Excluded,,0,0,426667,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10220003,Lower Elkhorn,MAN_MADE,41.70992885,-97.25303231,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,NONE,,N,Non Federal,4.264059966,acfad26f-aaaa-41ec-a62a-88454dd8d2ec,NE,R10220003006615,NHDPlusHR,100,F31141,NE,Target,Non-Urban,Non-Urban,Non-Urban,47,Western Corn Belt Plains,47k,Northeastern Nebraska Loess Hills,-103507.1705,472355.0785,Include,NLA22_22Over,"(10,50]",NE,"NE_(20,50]",251.25,21.61111111,"NE_(20,50]",59.43055556,0,,NLA,7/19/2022,YES,1,41.7145,-97.25555,3.8
8/13/2024,2020918,NLA22_NE-10071,NLA_NE-10235,PLNLOW,Plains and Lowlands,SPL,Southern Plains,>50,267.3787286,Not_Border,Cherry,17392918,Lake/Pond: Hydrographic Category = Perennial,1172,Region_07,Target_Sampled,39004,Non-Federal,143,Exclude,Exclude,Include2017,270394,270394,424708,Not_USFS,LakePond,826955,Alkali Lake,H10L,Lower Missouri,H10210001,Upper Middle Loup,NATURAL,42.24803825,-101.945861,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,ALKALI LAKE,,N,Non Federal,9.615202905,145869484,NE,R10210001000340,NHDPlusHR,100,F31031,NE,Target,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44d,Lakes Area,-487090.0151,547110.8004,Include,NLA22_22Over,>50,NE,NE_>50,68.66666667,7.357142857,NE_>50,17.86734694,0,,NLA,7/19/2022,YES,1,42.2465,-101.93258,2.6
8/13/2024,0,NLA22_NE-10072,NLA_NE-10236,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(4,10]",9.066378916,Not_Border,Grant,17393642,Lake/Pond: Hydrographic Category = Perennial,1202,Region_07,Target_Inacc,39004,Non-Federal,143,Exclude,Exclude,Include2017,267561,267561,423165,Not_USFS,LakePond,None,None,H10L,Lower Missouri,H10210001,Upper Middle Loup,,41.95971296,-102.0332154,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,None,,N,Non Federal,1.324613476,145870670,NE,R10210001000529,NHDPlusHR,100,F31075,NE,Target,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44d,Lakes Area,-496282.5707,515378.0385,Include,NLA22_22Over,"(4,10]",NE,"NE_(4,10]",419.25,54.3125,"NE_(4,10]",0,0,,NLA,,,,,,
8/13/2024,2020791,NLA22_NE-10073,NLA_NE-10237,PLNLOW,Plains and Lowlands,SPL,Southern Plains,>50,162.8713848,Not_Border,Brown,17318432,Lake/Pond: Hydrographic Category = Perennial,837,Region_07,Target_Sampled,39004,Non-Federal,143,Excluded,Excluded,Exclude2017,269137,269137,424816,Not_USFS,LakePond,834780,Willow Lake,H10L,Lower Missouri,H10210008,Calamus,NATURAL,42.23648068,-100.0788099,Missouri Region,H10,Lower Missouri Region,H10L,MISSISSIPPI_BASIN,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,WILLOW LAKE,,N,Non Federal,7.307314841,154574469,NE,R10210008000306,NHDPlusHR,100,F31017,NE,Target,Non-Urban,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44d,Lakes Area,-334310.5042,537751.0577,Include,NLA22_22Over,>50,NE,NE_>50,68.66666667,7.357142857,NE_>50,17.86734694,0,,NLA,7/12/2022,YES,1,42.23812,-100.08503,3.1
